client_id,group_test
2110330,test
3849669,test
6697431,test
3969475,control
1044073,control
1818857,test
7650211,control
830971,control
3017194,test
7416675,test
222111,test
9481101,test
5945897,test
1406777,test
5046467,control
3879549,test
4107723,test
3326101,control
4815171,test
7828347,test
5389948,test
8825349,test
5951685,test
1879059,control
4952370,control
7943618,test
821422,control
2063057,control
7518703,control
9116217,test
9800940,control
6571308,control
3455284,control
6020027,control
2104284,control
7414313,control
3593503,control
2895782,control
3657729,test
9174420,test
3109397,test
1591633,test
5714624,control
5956733,control
5137288,test
7761531,test
3781114,control
541976,test
4734420,test
485476,test
9105902,control
6484437,test
1542714,control
2057801,test
1351100,control
1507552,test
5696531,control
6534331,control
1632310,test
9522546,control
3412138,control
8619345,control
3536336,control
4923176,test
4506609,control
897407,test
4974509,control
9177320,test
6374646,test
5851331,control
7304701,test
5141652,test
8158266,control
8170199,test
8795052,test
2140639,test
5111328,test
9790646,test
6634554,control
6937749,control
6018395,control
5718011,control
2192714,control
510867,test
8837295,test
3101150,control
9803595,test
4055202,control
1482272,test
4786577,control
9250552,control
3158462,test
3045527,test
4327657,control
990728,test
8701152,test
6581832,test
1974728,test
2840579,control
2454337,test
6322494,test
2523775,control
3005754,control
1175926,control
5183637,test
7867607,test
2951320,control
5784236,test
7051626,test
8859964,test
9152198,control
703228,test
2734118,test
1325996,test
6966565,test
3308211,control
5854535,test
9712021,test
1938523,test
3884652,control
3366095,test
5146488,control
2763008,test
7620412,control
5773922,control
420983,test
2776894,control
6251214,test
3077159,test
7498356,control
4267119,control
5250051,control
5097276,control
9192991,control
6933951,control
3397715,test
3740163,test
5173552,test
2052647,test
4551995,test
5156210,test
5928334,test
6817531,control
2006770,control
9174190,test
3294129,test
4232774,test
6228157,test
5010877,test
2514553,control
105007,control
6503904,control
7917674,control
5424176,test
3195135,test
9158808,control
6660916,control
2033206,test
9867278,control
4746398,test
9884321,control
1001161,control
2459082,control
21242,control
5268802,test
4724152,control
2637292,control
97723,control
5297874,control
8195227,test
626839,control
3446827,test
8694329,control
2449816,test
3790766,control
9221013,test
8178744,test
8975831,test
1616090,control
1397821,control
7759596,test
3394004,test
449709,test
4234106,test
2555803,control
2439,control
7913116,test
3233398,test
5001250,test
4800593,test
7123558,test
3466024,test
7043979,control
5921420,test
6455842,control
9241423,control
1631795,test
5729629,control
8248476,control
128147,control
5643467,test
2506696,control
4367799,control
6291449,control
2279186,control
1690599,test
194784,test
9187140,test
2067617,control
8644516,test
179076,control
3786999,control
9053591,test
6413910,control
4364398,control
4549340,test
1306943,test
2111761,test
9681414,test
988731,test
9509687,test
2262081,control
3538870,test
8547148,test
8804675,test
6103024,test
5515625,control
562776,test
9717596,control
3815218,test
286957,test
2070184,control
5194754,control
9197446,test
3071126,test
5036504,control
9747358,test
6330362,control
899884,test
4364113,control
2261819,test
1329260,control
2297049,control
335913,test
125022,control
897558,control
1817407,test
2117103,control
5079849,control
9489722,test
614096,test
5497086,control
4843240,control
7020156,test
816509,test
6280776,test
4796579,control
7886659,control
5550810,test
5254812,control
3038062,control
8444177,control
5553285,control
4543597,test
2578871,control
5753951,control
6814109,control
2644510,test
8375341,control
7946939,control
5202722,control
2373602,control
7740732,test
5113577,test
7270022,control
8648996,test
2439811,test
7650855,test
3022559,test
8725303,control
2779909,control
6991295,control
5994678,test
5636083,control
9825063,test
7859555,test
1189627,test
5670962,test
3875021,test
3367662,test
2887559,control
1601030,test
5379662,test
1871644,control
587200,control
9819676,test
7918280,test
1363757,control
3529675,test
8298017,test
8956495,control
5822813,test
5479458,control
2514257,test
5824996,control
2974536,test
4983457,control
5741146,test
4226005,test
2761828,test
6710384,test
3190345,control
8241885,control
5729750,test
6928615,control
5157179,test
3545851,test
3656557,test
7916658,test
9150604,test
8659902,control
9738042,test
5093779,test
7022473,control
4202044,control
4253810,control
537426,test
6467227,control
5610257,test
3431014,test
1456379,test
1595223,test
2025451,test
6904635,test
4799453,control
8382128,control
9798407,control
5316776,test
9933766,control
7810518,control
9956232,test
1747920,test
4138511,control
8023625,control
1071368,control
9900228,control
2184714,control
3823935,control
2173057,test
8637757,test
597966,test
2110321,test
2174882,control
5862916,control
6675629,test
8171782,control
9762490,test
7245100,control
1115553,test
4138900,control
1379815,test
744915,test
2790268,test
1837726,control
6805250,test
2797546,control
9800099,test
4117938,control
8123281,control
8602025,control
8224037,test
4863666,test
8082495,control
5925187,control
7470480,test
3273469,test
2367065,control
5694003,test
9628216,test
893635,test
2167421,test
6178546,test
8310047,control
1615051,control
3950893,test
5345959,test
1323256,test
6607716,test
7338123,test
6935890,control
7116054,control
1732262,test
1891596,test
2569271,control
6973088,test
8137724,control
2188831,test
1832318,control
4939035,control
2019076,control
5853751,test
5647302,test
8668513,test
2270316,control
6578768,control
6972057,control
6768601,test
6976141,test
9617756,control
1056689,control
8533687,control
1729282,test
6119952,control
9172900,test
6934783,test
802023,test
5689544,test
7812830,test
1103735,test
8957177,control
2546096,test
799503,control
3821765,control
4095211,test
6524810,test
7530138,control
2455070,test
8210226,test
8353250,control
1585978,control
1145797,test
7585765,control
1118571,test
4322605,test
7362941,control
1374251,test
8493240,control
9943578,test
4243600,control
5311333,control
9836487,test
5221154,control
2376505,control
8439249,test
3571812,control
4202815,test
5304250,test
7772158,test
2047423,test
8022678,test
9961882,test
2047867,control
5637695,test
9762794,test
1954630,test
1643,test
4986480,control
1513890,control
5105555,test
4690123,control
8204360,test
550876,control
2887817,test
3703356,test
2983073,control
1141280,test
8678658,control
7000955,test
8534657,control
3054355,control
3608902,test
4945469,test
9067814,test
6764307,test
5865360,test
3455139,test
7970922,control
2324718,test
6066538,test
2966935,test
9708601,control
1235981,control
6374240,control
1088213,control
5216058,control
1187978,test
3692616,control
464733,test
8765479,control
1330281,test
86699,control
3546780,control
6046394,test
3852160,control
7605451,control
2612784,test
5518659,test
5446108,test
6860852,test
1346168,test
4405347,test
2501468,test
5410489,control
3557663,control
2008597,control
3196595,test
9460036,control
7794911,test
1334018,control
7769967,test
9000762,test
5478898,test
3582221,test
8250645,control
6955702,control
9812859,control
5361794,test
1526749,control
5485738,test
1911048,test
3422168,test
9838295,control
4876926,test
778795,test
4947722,test
1796939,test
4179364,control
2681354,control
3938559,test
925305,control
8581911,control
4443918,test
1647068,control
6061224,control
7357410,control
2594614,test
7940723,test
6610689,control
9774539,test
4030724,test
635703,test
5930511,test
918996,test
3862927,test
5238546,test
7438919,test
1655641,test
5192165,test
3564176,control
3885894,control
7493843,control
8249603,test
3485485,control
6076090,control
2512075,control
1776371,test
7658860,test
8223826,test
3647426,test
9793774,test
6514196,test
2001533,test
4343404,control
5737089,test
8808248,test
8387278,control
5871351,test
5087982,test
6358271,test
2663002,control
8299155,control
5639140,test
2989423,test
7917431,test
7266624,control
5787197,test
7394783,control
410623,control
3282524,control
4788508,test
6298697,control
5894548,test
4214633,test
7590837,control
2928495,test
6785690,control
1035211,test
3480162,control
5372156,test
3035988,control
4974225,control
9091270,test
1998408,control
651357,test
4242423,test
6673351,control
9292116,control
9888151,control
9191741,control
6969835,control
6885563,control
6722169,control
183077,test
8887279,test
6862164,test
6063905,control
4854924,control
4860230,test
5769715,control
6158814,test
2700367,test
4609139,control
8180244,test
4548420,control
46934,test
6017862,control
9872674,control
4213081,test
7698179,control
5699198,control
4890920,control
7373949,test
7945584,test
9748499,test
5082650,control
2307211,control
8470247,test
1390847,control
1136796,test
3259703,test
4740460,test
4156023,control
5180278,control
1338852,control
1284954,control
5501584,test
1048239,control
2898136,control
8854982,control
933538,control
7677343,test
2819924,control
9956903,test
8129727,control
3231281,control
3901100,test
1464469,control
8424498,control
7813940,test
4934628,control
8652495,test
3719555,test
7954312,test
7277474,control
4304082,test
5462579,control
1523157,test
8470441,control
9766963,control
4945234,test
4537279,control
7020386,control
5585462,control
4121100,control
3114370,control
7713343,test
7192039,test
8125631,test
2022026,control
7867848,test
853541,control
2473466,control
225368,control
5606178,test
5210864,control
2799101,test
9456668,test
6148272,test
3219313,control
5778241,test
94012,control
6310687,test
2954633,test
6724190,test
1283431,test
4003416,test
3849568,control
6163623,control
8247035,control
5879951,test
3864357,test
6554745,control
7040441,control
2630914,test
1745768,test
3557845,control
111012,control
434673,test
1116215,test
4165138,control
3919224,test
9138551,test
7023731,test
7124802,test
2484575,test
7831661,control
7484102,control
4799130,test
3469824,control
2923510,test
58196,control
4055969,control
5815373,test
148445,control
7192680,test
8747482,test
5732457,test
3254381,control
7468065,test
2224332,control
3535380,test
7129956,control
1518204,test
4248517,control
1169178,test
563689,control
4016218,control
6285002,control
7588400,control
2739005,test
9554603,control
3854484,test
2346755,test
4142389,control
1995384,control
8163384,control
3356633,control
6908111,control
4672784,control
5473710,test
5979490,test
552898,test
1476178,test
8815122,control
6794107,control
4238081,control
6468627,test
8376269,test
7474741,control
1383557,test
8880897,test
3878403,test
1365497,test
723259,test
6155976,control
541979,test
4680436,control
8817073,control
9977902,control
8706932,test
7761040,test
8111767,control
3727197,test
6928516,control
4541117,control
9932773,control
9669024,control
9659583,test
3103401,test
7584430,test
8775808,test
3547029,test
6583112,test
9169205,control
5234998,control
4345279,test
8867707,test
7571855,control
3479519,control
